縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男教師數,女教師數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
[12]高雄市,六龜區,國小,124709,市立龍興國小,公立,極偏,[844]高雄市六龜區中興里中庄193號,(07)6891140,http://www.lxp.ks.edu.tw,6,7,6,62,53,19.13,9,20
[12]高雄市,六龜區,國小,124710,市立新威國小,公立,特偏,[844]高雄市六龜區新興里新威路212號,(07)6871134,http://www.xwp.ks.edu.tw,6,5,7,23,24,4.26,10,5
[12]高雄市,六龜區,國小,124711,市立寶來國小,公立,極偏,[844]高雄市六龜區寶來里中正路89號,(07)6881009,http://www.bla.ks.edu.tw,6,4,8,18,21,20.51,6,2
[12]高雄市,杉林區,國小,124712,市立月美國小,公立,特偏,[846]高雄市杉林區月眉里象寮巷39號,(07)6771404,http://www.ymp.ks.edu.tw,6,5,7,27,39,9.09,7,7
[12]高雄市,杉林區,國小,124713,市立上平國小,公立,特偏,[846]高雄市杉林區上平里山仙路212號,(07)6771102,http://www.spn.ks.edu.tw,6,5,7,31,17,6.25,5,9
[12]高雄市,杉林區,國小,124714,市立新庄國小,公立,特偏,[846]高雄市杉林區新庄里司馬路45巷5號,(07)6771755,http://www.szp.ks.edu.tw,6,8,5,21,20,9.76,2,3
[12]高雄市,杉林區,國小,124715,市立集來國小,公立,特偏,[846]高雄市杉林區集來里通仙巷333號,(07)6779196,http://www.jlp.ks.edu.tw,6,6,5,19,10,3.45,4,1
[12]高雄市,杉林區,國小,124716,市立杉林國小,公立,特偏,[846]高雄市杉林區杉林里合森巷41號,(07)6772658,http://www.sal.ks.edu.tw,6,3,10,21,22,18.6,6,4
[12]高雄市,內門區,國小,124718,市立內門國小,公立,偏遠,[845]高雄市內門區內豊里內埔24號,(07)6672078,http://www.nmp.ks.edu.tw,9,6,13,60,63,0,15,14
[12]高雄市,內門區,國小,124719,市立觀亭國小,公立,偏遠,[845]高雄市內門區觀亭里中正路203號,(07)6671672,http://www.ktp.ks.edu.tw,6,6,6,33,22,0,6,5
[12]高雄市,內門區,國小,124720,市立溝坪國小,公立,特偏,[845]高雄市內門區溝坪里廣福巷47號,(07)6601788,http://www.gop.ks.edu.tw,6,4,8,22,11,0,4,3
[12]高雄市,內門區,國小,124721,市立金竹國小,公立,特偏,[845]高雄市內門區金竹里吉民28號,(07)6601106,http://www.jz.ks.edu.tw,6,4,8,21,15,2.78,3,5
[12]高雄市,內門區,國小,124722,市立木柵國小,公立,特偏,[845]高雄市內門區木柵里木柵3號,(07)6681183,http://www.mza.ks.edu.tw,6,8,5,10,11,0,3,7
[12]高雄市,內門區,國小,124723,市立西門國小,公立,特偏,[845]高雄市內門區內東里柿子園24號,(07)6672077,http://www.xm.ks.edu.tw,6,7,4,16,19,0,4,3
[12]高雄市,內門區,國小,124724,市立景義國小,公立,特偏,[845]高雄市內門區永富里萊坑8號,(07)6601979,http://www.jyi.ks.edu.tw,6,5,6,9,19,7.14,8,2
[12]高雄市,甲仙區,國小,124725,市立甲仙國小,公立,極偏,[847]高雄市甲仙區西安里文化路45號,(07)6751025,http://163.16.192.146/index-1.htm,7,3,16,64,58,6.56,16,18
[12]高雄市,甲仙區,國小,124726,市立小林國小,公立,極偏,[847]高雄市甲仙區小林里五里路24-2號,(07)6761065,http://www.xln.ks.edu.tw,6,5,7,13,8,0,3,4
[12]高雄市,甲仙區,國小,124727,市立寶隆國小,公立,極偏,[847]高雄市甲仙區寶隆里光華路20號,(07)6752998,http://www.bln.ks.edu.tw,6,6,6,7,10,5.88,0,2
[12]高雄市,杉林區,國小,124730,市立巴楠花部落小學,公立,特偏,[846]高雄市杉林區大愛里和氣街15號,(07)6776031,http://www.mzu.ks.edu.tw,8,7,14,55,58,72.57,9,10
[12]高雄市,那瑪夏區,國小,124731,市立民生國小,公立,極偏,[849]高雄市那瑪夏區達卡努瓦里大光巷159號,(07)6701233,http://www.msp.ks.edu.tw,6,4,8,51,45,100,6,10
[12]高雄市,茂林區,國小,124732,市立茂林國小,公立,極偏,[851]高雄市茂林區茂林里4之3號,(07)6801043,http://www.ml.ks.edu.tw,6,7,7,26,16,97.62,4,2
[12]高雄市,茂林區,國小,124733,市立多納國小,公立,極偏,[851]高雄市茂林區多納里1-2號,(07)6801178,http://www.dn.ks.edu.tw,6,5,7,10,13,95.65,2,1
[12]高雄市,桃源區,國小,124734,市立桃源國小,公立,極偏,[848]高雄市桃源區桃源里北進巷五十號,(07)6861045,http://www.ty.ks.edu.tw,6,6,6,43,36,97.47,9,5
[12]高雄市,桃源區,國小,124735,市立建山國小,公立,極偏,[848]高雄市桃源區建山里96號,(07)6881134,http://www.zs.ks.edu.tw,6,3,8,22,24,95.65,7,3
[12]高雄市,桃源區,國小,124736,市立興中國小,公立,極偏,[848]高雄市桃源區高中里興中巷44號,(07)6881850,http://www.szu.ks.edu.tw,6,5,7,31,30,93.44,6,3
[12]高雄市,桃源區,國小,124737,市立寶山國小,公立,極偏,[848]高雄市桃源區寶山里98號,(07)6891728,http://www.bs.ks.edu.tw,6,7,4,13,8,95.24,1,3
[12]高雄市,桃源區,國小,124738,市立樟山國小,公立,極偏,[848]高雄市桃源區拉芙蘭里南橫公路五段440號,(07)6866118,http://www.zas.ks.edu.tw,7,4,11,14,22,100,3,5
[12]高雄市,那瑪夏區,國小,124755,市立那瑪夏區民權國小,公立,極偏,[849]高雄市那瑪夏區瑪雅里平和巷220號,(07)6701129,http://www.mcp.ks.edu.tw,6,4,8,55,60,53.91,6,6
[02]宜蘭縣,蘇澳鎮,國小,24617,縣立蓬萊國小,公立,偏遠,[270]宜蘭縣蘇澳鎮南澳路85號,(03)9981062,http://www.ples.ilc.edu.tw,6,4,7,40,38,52.56,9,2
[02]宜蘭縣,頭城鎮,國小,24626,縣立大溪國小,公立,偏遠,[261]宜蘭縣頭城鎮濱海路4段250號,(03)9781044,http://www.dses.ilc.edu.tw,6,4,8,24,26,4,1,5
[02]宜蘭縣,頭城鎮,國小,24627,縣立大里國小,公立,偏遠,[261]宜蘭縣頭城鎮濱海路七段65號,(03)9781440,http://www.tles.ilc.edu.tw,6,7,6,28,30,1.72,6,4
[02]宜蘭縣,三星鄉,國小,24663,縣立憲明國小,公立,偏遠,[266]宜蘭縣三星鄉天山村福山街119號,(03)9892049,http://www.shmes.ilc.edu.tw,6,5,6,41,34,24,9,4
[02]宜蘭縣,大同鄉,國小,24668,縣立四季國小,公立,極偏,[267]宜蘭縣大同鄉四季村和勳巷1號,(03)9809312,http://www.sches.ilc.edu.tw,16,16,8,32,46,100,5,14
[02]宜蘭縣,大同鄉,國小,24669,縣立南山國小,公立,極偏,[267]宜蘭縣大同鄉南山村四鄰埤南巷31之3號,(03)9809113,http://www.nses.ilc.edu.tw,6,5,6,32,42,100,3,7
[02]宜蘭縣,大同鄉,國小,24670,縣立大同國小,公立,偏遠,[267]宜蘭縣大同鄉崙埤村10之9號,(03)9801172,http://www.dtes.ilc.edu.tw,18,15,14,52,34,95.35,16,7
[02]宜蘭縣,大同鄉,國小,24671,縣立寒溪國小,公立,偏遠,[267]宜蘭縣大同鄉寒溪村寒溪巷16號,(03)9517441,http://www.hsies.ilc.edu.tw,6,8,3,33,33,100,7,5
[02]宜蘭縣,南澳鄉,國小,24672,縣立南澳國小,公立,偏遠,[272]宜蘭縣南澳鄉南澳村中正路15號,(03)9981228,http://www.naes.ilc.edu.tw,6,5,10,45,36,97.53,9,5
[02]宜蘭縣,南澳鄉,國小,24673,縣立碧候國小,公立,偏遠,[272]宜蘭縣南澳鄉碧候村自覺巷38號,(03)9981634,http://www.bhoes.ilc.edu.tw,6,8,5,44,44,95.45,8,6
[02]宜蘭縣,南澳鄉,國小,24674,縣立武塔國小,公立,特偏,[272]宜蘭縣南澳鄉武塔村新溪路1號,(03)9981632,http://www.utaes.ilc.edu.tw,6,3,10,17,14,100,2,3
[02]宜蘭縣,南澳鄉,國小,24675,縣立澳花國小,公立,極偏,[272]宜蘭縣南澳鄉澳花村中央路19號,(03)9985141,http://blog.ilc.edu.tw/blog/blog/28531,6,7,6,46,41,100,7,8
[02]宜蘭縣,南澳鄉,國小,24676,縣立東澳國小,公立,偏遠,[272]宜蘭縣南澳鄉東岳村蘇花路三段209號,(03)9986217,http://www.daes.ilc.edu.tw,6,2,8,30,28,84.48,3,0
[02]宜蘭縣,南澳鄉,國小,24677,縣立金岳國小,公立,特偏,[272]宜蘭縣南澳鄉金岳村 (路) 二號,(03)9981636,http://blog.ilc.edu.tw/blog/blog/29956,6,3,8,17,29,100,3,5
[02]宜蘭縣,南澳鄉,國小,24678,縣立金洋國小,公立,特偏,[272]宜蘭縣南澳鄉金洋村11號,(03)9981486,http://www.kyes.ilc.edu.tw,6,6,6,23,16,100,5,2
[03]桃園市,大園區,國小,34632,市立沙崙國小,公立,偏遠,[337]桃園市大園區沙崙里九鄰75號之2,(03)3835072,http://www.sales.tyc.edu.tw,6,4,7,34,29,12.7,7,14
[03]桃園市,龜山區,國小,34643,市立龍壽國小,公立,偏遠,[333]桃園市龜山區龍壽里龍校街30號,(03)3296554,http://www.lnses.tyc.edu.tw,6,4,9,53,40,12.9,2,4
[03]桃園市,大溪區,國小,34658,市立百吉國小,公立,偏遠,[335]桃園市大溪區環湖路二段845號,(03)3883956,http://www.pces.tyc.edu.tw,6,6,4,38,44,29.27,6,6
[03]桃園市,新屋區,國小,34702,市立啟文國小,公立,偏遠,[327]桃園市新屋區清華里新文路762號,(03)4772077,http://www.kves.tyc.edu.tw,6,5,8,33,29,11.29,4,4
[03]桃園市,新屋區,國小,34706,市立笨港國小,公立,偏遠,[327]桃園市新屋區笨港里2鄰文學路22號,(03)4769113,http://www.bges.tyc.edu.tw,6,2,9,29,32,3.28,4,6
[03]桃園市,新屋區,國小,34707,市立北湖國小,公立,偏遠,[327]桃園市新屋區石牌里東興路780號,(03)4862415,http://www.phps.tyc.edu.tw,6,4,9,21,17,5.26,3,4
[03]桃園市,新屋區,國小,34709,市立蚵間國小,公立,偏遠,[327]桃園市新屋區後庄村三鄰文化路一段636號,(03)4768413,http://www.kces.tyc.edu.tw,6,3,9,39,31,4.29,11,13
[03]桃園市,新屋區,國小,34710,市立社子國小,公立,偏遠,[327]桃園市新屋區社子里社福路235號,(03)4772444,http://www.szes.tyc.edu.tw,6,5,7,26,16,0,7,3
[03]桃園市,觀音區,國小,34713,市立大潭國小,公立,偏遠,[328]桃園市觀音區大潭里濱海路大潭段687號,(03)4732087,http://www.tates.tyc.edu.tw,6,5,6,30,26,7.14,5,7
[03]桃園市,觀音區,國小,34714,市立保生國小,公立,偏遠,[328]桃園市觀音區保生里十四鄰5號,(03)4732054,http://www.bses.tyc.edu.tw,6,6,7,21,28,8.16,6,6
[03]桃園市,觀音區,國小,34718,市立育仁國小,公立,偏遠,[328]桃園市觀音區坑尾里四鄰23之1號,(03)4732720,http://www.yres.tyc.edu.tw,6,4,8,42,41,7.23,7,7
[03]桃園市,觀音區,國小,34721,市立樹林國小,公立,偏遠,[328]桃園市觀音區樹林里新里路二段12號,(03)4830414,http://www.sles.tyc.edu.tw/xoops/,6,4,7,51,46,25.77,4,5
[03]桃園市,龍潭區,國小,34728,市立三和國小,公立,偏遠,[325]桃園市龍潭區龍新路三和段1356號,(03)4792154,http://163.30.184.1,6,4,7,34,22,7.14,8,5
[03]桃園市,復興區,國小,34730,市立介壽國小,公立,偏遠,[336]桃園市復興區澤仁里中正路33號,(03)3822364,http://www.jses.tyc.edu.tw,6,4,9,42,36,75.64,4,10
[03]桃園市,復興區,國小,34731,市立三民國小,公立,偏遠,[336]桃園市復興區三民里十一鄰57號,(03)3825294,http://www.sames.tyc.edu.tw,6,3,12,43,30,61.64,6,7
[03]桃園市,復興區,國小,34732,市立義盛國小,公立,特偏,[336]桃園市復興區義盛里一鄰11號,(03)3822787,http://www.ysps.tyc.edu.tw,6,7,7,21,19,100,3,4
[03]桃園市,復興區,國小,34733,市立霞雲國小,公立,特偏,[336]桃園市復興區霞雲里六鄰14號,(03)3822224,http://www.hyps.tyc.edu.tw,6,2,11,13,12,92,2,6
[03]桃園市,復興區,國小,34734,市立奎輝國小,公立,特偏,[336]桃園市復興區奎輝里三鄰25號,(03)3822177,http://163.30.109.57,6,5,5,18,22,100,2,1
[03]桃園市,復興區,國小,34735,市立光華國小,公立,特偏,[336]桃園市復興區華陵里四鄰12號,(03)3912325,http://www.khes.tyc.edu.tw,6,6,7,11,13,100,3,0
[03]桃園市,復興區,國小,34736,市立高義國小,公立,特偏,[336]桃園市復興區高義里三鄰28號,(03)3912251,http://www.gyes.tyc.edu.tw,6,5,8,18,27,91.11,6,2
[03]桃園市,復興區,國小,34737,市立長興國小,公立,特偏,[336]桃園市復興區長興里十六鄰頭角43號,(03)3822178,http://www.cses.tyc.edu.tw/,6,5,9,17,13,100,5,1
[03]桃園市,復興區,國小,34738,市立三光國小,公立,特偏,[336]桃園市復興區三光里四鄰8號,(03)3912230,http://www.skes.tyc.edu.tw,6,3,10,14,18,100,4,1
[03]桃園市,復興區,國小,34740,市立羅浮國小,公立,偏遠,[336]桃園市復興區羅浮里三鄰16號,(03)3822269,http://163.30.110.180,10,11,6,24,31,89.09,5,6
[03]桃園市,復興區,國小,34741,市立巴崚國小,公立,特偏,[336]桃園市復興區華陵里九鄰75號,(03)3912131,http://www.bles.tyc.edu.tw/,6,2,11,25,21,97.83,12,6
[04]新竹縣,關西鎮,國小,44608,縣立錦山國小,公立,偏遠,[306]新竹縣關西鎮金山里107號,(03)5478681,http://www.jses.hcc.edu.tw,6,5,8,25,28,28.3,3,7
[04]新竹縣,關西鎮,國小,44609,縣立玉山國小,公立,偏遠,[306]新竹縣關西鎮玉山里四鄰25號,(03)5476349,http://www.yses.hcc.edu.tw,6,2,8,30,32,3.23,5,4
[04]新竹縣,新埔鎮,國小,44613,縣立清水國小,公立,偏遠,[305]新竹縣新埔鎮清水里143號,(03)5899235,http://www.cies.hcc.edu.tw,6,3,9,36,33,0,4,5
[04]新竹縣,竹東鎮,國小,44625,縣立陸豐國小,公立,偏遠,[310]新竹縣竹東鎮陸豐里48號,(03)5923697,http://www.lfes.hcc.edu.tw,6,3,7,40,29,2.9,10,6
[04]新竹縣,竹東鎮,國小,44626,縣立瑞峰國小,公立,偏遠,[310]新竹縣竹東鎮上坪里43號,(03)5949052,http://www.rfes.hcc.edu.tw,6,3,8,9,10,47.37,3,0
[04]新竹縣,橫山鄉,國小,44646,縣立田寮國小,公立,偏遠,[312]新竹縣橫山鄉田寮村田洋街128號,(03)5934164,http://www.tles.hcc.edu.tw,6,4,7,16,17,3.03,3,1
[04]新竹縣,寶山鄉,國小,44658,縣立寶山國小,公立,偏遠,[308]新竹縣寶山鄉寶山村寶山路二段130號,(03)5761390,http://www.bses.hcc.edu.tw,12,5,16,56,62,0,18,11
[04]新竹縣,北埔鄉,國小,44663,縣立大坪國小,公立,偏遠,[314]新竹縣北埔鄉外坪村一鄰8號,(03)5802264,http://www.dpes.hcc.edu.tw,6,3,7,48,40,0,7,7
[04]新竹縣,尖石鄉,國小,44666,縣立尖石國小,公立,偏遠,[313]新竹縣尖石鄉嘉樂村六鄰7號,(03)5841563,http://www.gsps.hcc.edu.tw,6,4,8,11,10,90.48,4,2
[04]新竹縣,尖石鄉,國小,44667,縣立嘉興國小,公立,偏遠,[313]新竹縣尖石鄉嘉樂村三鄰177號,(03)5841004,http://www.jsps.hcc.edu.tw,11,8,13,49,38,95.4,16,7
[04]新竹縣,尖石鄉,國小,44668,縣立新樂國小,公立,偏遠,[313]新竹縣尖石鄉新樂村一鄰10號,(03)5841500,http://www.hles.hcc.edu.tw,7,5,7,54,69,91.06,5,10
[04]新竹縣,尖石鄉,國小,44669,縣立梅花國小,公立,特偏,[313]新竹縣尖石鄉梅花村1鄰25號,(03)5841501,http://www.mhes.hcc.edu.tw,6,5,6,29,33,100,12,7
[04]新竹縣,尖石鄉,國小,44670,縣立錦屏國小,公立,特偏,[313]新竹縣尖石鄉錦屏村十鄰116號,(03)5841633,http://www.gpes.hcc.edu.tw,6,5,6,22,21,97.67,6,5
[04]新竹縣,尖石鄉,國小,44671,縣立玉峰國小,公立,極偏,[313]新竹縣尖石鄉玉峰村五鄰59號,(03)5847200,http://www.yfes.hcc.edu.tw,6,3,9,20,11,96.77,4,2
[04]新竹縣,尖石鄉,國小,44672,縣立石磊國小,公立,極偏,[313]新竹縣尖石鄉玉峰村十鄰49號,(03)5847001,http://www.sles.hcc.edu.tw,6,2,9,18,13,100,3,3
[04]新竹縣,尖石鄉,國小,44673,縣立秀巒國小,公立,極偏,[313]新竹縣尖石鄉秀巒村四鄰19號,(03)5847500,http://www.slps.hcc.edu.tw,12,11,13,38,36,97.3,3,7
[04]新竹縣,尖石鄉,國小,44674,縣立新光國小,公立,極偏,[313]新竹縣尖石鄉秀巒村八鄰17號,(03)5847706,http://www.hkps.hcc.edu.tw,9,5,11,35,25,100,5,4
[04]新竹縣,五峰鄉,國小,44675,縣立五峰國小,公立,偏遠,[311]新竹縣五峰鄉大隘村六鄰123號,(03)5851007,http://www.wfes.hcc.edu.tw,6,5,8,33,40,100,4,5
[04]新竹縣,五峰鄉,國小,44676,縣立桃山國小,公立,極偏,[311]新竹縣五峰鄉桃山村15鄰243號,(03)5856040,http://www.tses.hcc.edu.tw,6,5,5,32,34,98.48,6,8
[04]新竹縣,五峰鄉,國小,44677,縣立花園國小,公立,特偏,[311]新竹縣五峰鄉花園村八鄰174號,(03)5851091,http://www.hyes.hcc.edu.tw,12,13,8,12,22,100,4,2
[05]苗栗縣,公館鄉,國小,54614,縣立開礦國小,公立,偏遠,[363]苗栗縣公館鄉開礦村九鄰143號,(037)224559,http://www.kkes.mlc.edu.tw,6,3,8,27,25,1.92,8,6
[05]苗栗縣,公館鄉,國小,54615,縣立南河國小,公立,偏遠,[363]苗栗縣公館鄉南河村二鄰21號,(037)226806,http://www.nhps.mlc.edu.tw,6,4,6,31,20,1.96,5,4
[05]苗栗縣,銅鑼鄉,國小,54619,縣立新隆國小,公立,偏遠,[366]苗栗縣銅鑼鄉新隆村18號,(037)971102,http://web.xles.mlc.edu.tw,6,1,10,18,11,3.45,1,5
[05]苗栗縣,三義鄉,國小,54625,縣立鯉魚國小,公立,偏遠,[367]苗栗縣三義鄉鯉魚潭村上山下24號,(037)881154,http://www.liyues.mlc.edu.tw,6,3,7,23,19,2.38,4,2
[05]苗栗縣,苑裡鎮,國小,54634,縣立蕉埔國小,公立,偏遠,[358]苗栗縣苑裡鎮蕉埔里八鄰87之2號,(037)741574,http://web.jpes.mlc.edu.tw,6,4,6,26,21,0,3,9
[05]苗栗縣,通霄鎮,國小,54641,縣立南和國小,公立,偏遠,[357]苗栗縣通霄鎮南和里117號,(037)782304,http://web.nhes.mlc.edu.tw,6,5,6,18,16,0,2,2
[05]苗栗縣,通霄鎮,國小,54642,縣立坪頂國小,公立,偏遠,[357]苗栗縣通霄鎮坪頂里四鄰50號,(037)782214,http://web.pdes.mlc.edu.tw/,6,7,5,18,23,0,9,4
[05]苗栗縣,通霄鎮,國小,54645,縣立福興武術國(中)小,公立,偏遠,[357]苗栗縣通霄鎮福興里58之2號,(037)782984,http://web.fushing.mlc.edu.tw,6,4,6,44,20,4.69,12,4
[05]苗栗縣,南庄鄉,國小,54668,縣立南庄國小,公立,偏遠,[353]苗栗縣南庄鄉東村文化路3號,(037)822007,http://www.nanjuanges.mlc.edu.tw,7,5,11,86,60,36.3,16,8
[05]苗栗縣,南庄鄉,國小,54669,縣立田美國小,公立,偏遠,[353]苗栗縣南庄鄉田美村九鄰191號,(037)822445,http://www.tmes.mlc.edu.tw,6,6,5,25,26,11.76,8,7
[05]苗栗縣,南庄鄉,國小,54670,縣立南埔國小,公立,偏遠,[353]苗栗縣南庄鄉南富村134號,(037)822324,http://www.nanpues.mlc.edu.tw,6,7,5,38,25,4.76,7,3
[05]苗栗縣,南庄鄉,國小,54671,縣立東河國小,公立,特偏,[353]苗栗縣南庄鄉東河村三鄰132號,(037)823423,https://www.donghe.mlc.edu.tw,6,4,6,22,21,86.05,4,5
[05]苗栗縣,南庄鄉,國小,54672,縣立蓬萊國小,公立,特偏,[353]苗栗縣南庄鄉蓬萊村19鄰118號,(037)823385,http://www.penla.mlc.edu.tw,6,3,7,15,19,64.71,5,5
[05]苗栗縣,大湖鄉,國小,54693,縣立大南國小,公立,偏遠,[364]苗栗縣大湖鄉大南村7鄰大南勢15號,(037)992813,http://www.dnes.mlc.edu.tw,6,4,8,23,15,31.58,3,6
[05]苗栗縣,大湖鄉,國小,54694,縣立東興國小,公立,偏遠,[364]苗栗縣大湖鄉東興村下湖37號,(037)992815,http://www.dss.mlc.edu.tw/,5,3,7,18,7,0,2,5
[05]苗栗縣,大湖鄉,國小,54695,縣立武榮國小,公立,偏遠,[364]苗栗縣大湖鄉義和村淋漓坪77號,(037)992816,http://web.we.mlc.edu.tw,5,3,6,8,7,0,1,2
[05]苗栗縣,大湖鄉,國小,54696,縣立新開國小,公立,偏遠,[364]苗栗縣大湖鄉新開村25號,(037)951210,http://web.shinkaies.mlc.edu.tw,6,4,8,14,11,0,2,1
[05]苗栗縣,大湖鄉,國小,54697,縣立栗林國小,公立,偏遠,[364]苗栗縣大湖鄉栗林村四份61號,(037)951335,http://web.lilin.mlc.edu.tw,6,4,7,14,14,0,4,5
[05]苗栗縣,獅潭鄉,國小,54698,縣立獅潭國小,公立,偏遠,[354]苗栗縣獅潭鄉新店村129號,(037)931305,http://web.st.mlc.edu.tw,6,3,9,19,20,2.56,3,2
[05]苗栗縣,獅潭鄉,國小,54699,縣立豐林國小,公立,偏遠,[354]苗栗縣獅潭鄉新豐村四鄰56號,(037)931664,http://www.fl.mlc.edu.tw,6,4,8,24,13,0,5,2
[05]苗栗縣,獅潭鄉,國小,54700,縣立永興國小,公立,偏遠,[354]苗栗縣獅潭鄉永興村6鄰55-1號,(037)931292,http://www.yungshinges.mlc.edu.tw,6,5,6,11,9,35,1,1
[05]苗栗縣,卓蘭鎮,國小,54702,縣立內灣國小,公立,偏遠,[369]苗栗縣卓蘭鎮內灣里120號,(04)25892094,http://www.nwes.mlc.edu.tw,6,4,7,28,19,4.26,5,11
[05]苗栗縣,卓蘭鎮,國小,54703,縣立豐田國小,公立,偏遠,[369]苗栗縣卓蘭鎮豐田里12鄰豐田36號,(04)25892164,http://www.ftes.mlc.edu.tw,6,6,4,28,30,0,2,5
[05]苗栗縣,卓蘭鎮,國小,54704,縣立坪林國小,公立,偏遠,[369]苗栗縣卓蘭鎮坪林里七鄰坪林86之2號,(04)25921334,http://web.ples.mlc.edu.tw,5,3,8,7,6,0,3,1
[05]苗栗縣,卓蘭鎮,國小,54705,縣立雙連國小,公立,偏遠,[369]苗栗縣卓蘭鎮坪林里雙連16-1號,(04)25892794,http://www.2les.mlc.edu.tw/,6,3,7,16,10,3.85,3,4
[05]苗栗縣,卓蘭鎮,國小,54706,縣立景山國小,公立,偏遠,[369]苗栗縣卓蘭鎮景山里5鄰88號,(04)25921221,http://web.gs.mlc.edu.tw,6,2,8,22,10,0,4,3
